_RCP6__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,3.2545,0,247.9452,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8268,81.4283,10.52,11.7282,171.3754,8.1606,0.1092,65.2063,0.3953,5.891,26.484,4.84,1.2,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,155.983,3511.082
2155,3.2005,0,247.9997,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8268,81.4378,10.5215,11.7296,171.3954,8.1617,0.1092,65.2139,0.3953,5.891,26.488,4.841,1.2,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,155.994,3511.082
2156,3.15264,0,248.05092,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8269,81.44686,10.52262,11.7309,171.41446,8.16262,0.10922,65.22116,0.3953,5.892,26.491,4.842,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.005,3511.082
2157,3.10478,0,248.10214,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.827,81.45592,10.52374,11.7322,171.43352,8.16354,0.10924,65.22842,0.3953,5.893,26.495,4.842,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.018,3511.082
2158,3.05692,0,248.15336,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8271,81.46498,10.52486,11.7335,171.45258,8.16446,0.10926,65.23568,0.3953,5.894,26.499,4.843,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.03,3511.082
2159,3.00906,0,248.20458,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8272,81.47404,10.52598,11.7348,171.47164,8.16538,0.10928,65.24294,0.3953,5.895,26.504,4.844,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.044,3511.082
2160,2.9612,0,248.2558,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8273,81.4831,10.5271,11.7361,171.4907,8.1663,0.1093,65.2502,0.3953,5.896,26.508,4.845,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.057,3511.082
2161,2.92104,0,248.30274,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82738,81.49138,10.5282,11.7373,171.50814,8.16712,0.10932,65.25682,0.3953,5.897,26.512,4.845,1.201,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.071,3511.082
2162,2.88088,0,248.34968,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82746,81.49966,10.5293,11.7385,171.52558,8.16794,0.10934,65.26344,0.3953,5.898,26.517,4.846,1.202,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.084,3511.082
2163,2.84072,0,248.39662,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82754,81.50794,10.5304,11.7397,171.54302,8.16876,0.10936,65.27006,0.3953,5.899,26.521,4.847,1.202,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.098,3511.082
2164,2.80056,0,248.44356,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82762,81.51622,10.5315,11.7409,171.56046,8.16958,0.10938,65.27668,0.3953,5.9,26.525,4.848,1.202,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.112,3511.082
2165,2.7604,0,248.4905,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.8277,81.5245,10.5326,11.7421,171.5779,8.1704,0.1094,65.2833,0.3953,5.901,26.53,4.849,1.202,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.127,3511.082
2166,2.7258,0,248.53416,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82776,81.53222,10.53358,11.74322,171.59414,8.17116,0.10942,65.28948,0.3953,5.902,26.534,4.849,1.202,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.141,3511.082
2167,2.6912,0,248.57782,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82782,81.53994,10.53456,11.74434,171.61038,8.17192,0.10944,65.29566,0.3953,5.903,26.539,4.85,1.203,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.155,3511.082
2168,2.6566,0,248.62148,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82788,81.54766,10.53554,11.74546,171.62662,8.17268,0.10946,65.30184,0.3953,5.904,26.544,4.851,1.203,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.169,3511.082
2169,2.622,0,248.66514,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.82794,81.55538,10.53652,11.74658,171.64286,8.17344,0.10948,65.30802,0.3953,5.905,26.548,4.852,1.203,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.183,3511.082
2170,2.5874,0,248.7088,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.082,0.037,0.0058,0.828,81.5631,10.5375,11.7477,171.6591,8.1742,0.1095,65.3142,0.3953,5.906,26.553,4.853,1.203,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.198,3511.082
2171,2.55704,0,248.74978,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08202,0.037,0.0058,0.8281,81.57034,10.53844,11.74872,171.67432,8.1749,0.1095,65.32,0.3953,5.907,26.557,4.854,1.204,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.212,3511.082
2172,2.52668,0,248.79076,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08204,0.037,0.0058,0.8282,81.57758,10.53938,11.74974,171.68954,8.1756,0.1095,65.3258,0.3953,5.908,26.562,4.854,1.204,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.226,3511.082
2173,2.49632,0,248.83174,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08206,0.037,0.0058,0.8283,81.58482,10.54032,11.75076,171.70476,8.1763,0.1095,65.3316,0.3953,5.909,26.566,4.855,1.204,0.17,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.24,3511.082
2174,2.46596,0,248.87272,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08208,0.037,0.0058,0.8284,81.59206,10.54126,11.75178,171.71998,8.177,0.1095,65.3374,0.3953,5.91,26.571,4.856,1.204,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.254,3511.082
2175,2.4356,0,248.9137,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.8285,81.5993,10.5422,11.7528,171.7352,8.1777,0.1095,65.3432,0.3953,5.911,26.575,4.857,1.204,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.175,0,156.268,3511.082
2176,2.40884,0,248.95232,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82858,81.6061,10.54306,11.75378,171.74956,8.17838,0.10952,65.34866,0.3953,5.912,26.58,4.858,1.205,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.282,3511.082
2177,2.38208,0,248.99094,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82866,81.6129,10.54392,11.75476,171.76392,8.17906,0.10954,65.35412,0.3953,5.913,26.584,4.859,1.205,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.296,3511.082
2178,2.35532,0,249.02956,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82874,81.6197,10.54478,11.75574,171.77828,8.17974,0.10956,65.35958,0.3953,5.914,26.588,4.859,1.205,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.31,3511.082
2179,2.32856,0,249.06818,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82882,81.6265,10.54564,11.75672,171.79264,8.18042,0.10958,65.36504,0.3953,5.915,26.593,4.86,1.205,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.324,3511.082
2180,2.3018,0,249.1068,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.8289,81.6333,10.5465,11.7577,171.807,8.1811,0.1096,65.3705,0.3953,5.916,26.597,4.861,1.205,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.338,3511.082
2181,2.27802,0,249.14344,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82894,81.63978,10.54736,11.75862,171.82058,8.18178,0.1096,65.37568,0.3953,5.917,26.602,4.862,1.206,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.351,3511.082
2182,2.25424,0,249.18008,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82898,81.64626,10.54822,11.75954,171.83416,8.18246,0.1096,65.38086,0.3953,5.918,26.606,4.863,1.206,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.365,3511.082
2183,2.23046,0,249.21672,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82902,81.65274,10.54908,11.76046,171.84774,8.18314,0.1096,65.38604,0.3953,5.919,26.61,4.863,1.206,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.379,3511.082
2184,2.20668,0,249.25336,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.82906,81.65922,10.54994,11.76138,171.86132,8.18382,0.1096,65.39122,0.3953,5.92,26.615,4.864,1.206,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.392,3511.082
2185,2.1829,0,249.29,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0821,0.037,0.0058,0.8291,81.6657,10.5508,11.7623,171.8749,8.1845,0.1096,65.3964,0.3953,5.921,26.619,4.865,1.206,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.406,3511.082
2186,2.1617,0,249.32488,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08212,0.037,0.0058,0.82918,81.67186,10.55156,11.7632,171.88788,8.18512,0.1096,65.40132,0.3953,5.922,26.623,4.866,1.207,0.171,0.154,0,0.058,0.306,0.041,0.004,0,0.176,0,156.419,3511.082
2187,2.1405,0,249.35976,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08214,0.037,0.0058,0.82926,81.67802,10.55232,11.7641,171.90086,8.18574,0.1096,65.40624,0.3953,5.923,26.627,4.866,1.207,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.432,3511.082
2188,2.1193,0,249.39464,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08216,0.037,0.0058,0.82934,81.68418,10.55308,11.765,171.91384,8.18636,0.1096,65.41116,0.3953,5.924,26.632,4.867,1.207,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.446,3511.082
2189,2.0981,0,249.42952,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08218,0.037,0.0058,0.82942,81.69034,10.55384,11.7659,171.92682,8.18698,0.1096,65.41608,0.3953,5.924,26.636,4.868,1.207,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.459,3511.082
2190,2.0769,0,249.4644,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8295,81.6965,10.5546,11.7668,171.9398,8.1876,0.1096,65.421,0.3953,5.925,26.64,4.869,1.207,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.472,3511.082
2191,2.05792,0,249.49772,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82954,81.7024,10.55538,11.76764,171.9522,8.18818,0.1096,65.42574,0.3953,5.926,26.644,4.87,1.207,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.485,3511.082
2192,2.03894,0,249.53104,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82958,81.7083,10.55616,11.76848,171.9646,8.18876,0.1096,65.43048,0.3953,5.927,26.648,4.87,1.208,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.498,3511.082
2193,2.01996,0,249.56436,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82962,81.7142,10.55694,11.76932,171.977,8.18934,0.1096,65.43522,0.3953,5.928,26.653,4.871,1.208,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.511,3511.082
2194,2.00098,0,249.59768,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82966,81.7201,10.55772,11.77016,171.9894,8.18992,0.1096,65.43996,0.3953,5.929,26.657,4.872,1.208,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.524,3511.082
2195,1.982,0,249.631,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8297,81.726,10.5585,11.771,172.0018,8.1905,0.1096,65.4447,0.3953,5.93,26.661,4.873,1.208,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.537,3511.082
2196,1.96498,0,249.66292,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82976,81.7316,10.55924,11.77184,172.01368,8.19108,0.1096,65.44922,0.3953,5.931,26.665,4.873,1.208,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.549,3511.082
2197,1.94796,0,249.69484,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82982,81.7372,10.55998,11.77268,172.02556,8.19166,0.1096,65.45374,0.3953,5.932,26.669,4.874,1.209,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.562,3511.082
2198,1.93094,0,249.72676,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82988,81.7428,10.56072,11.77352,172.03744,8.19224,0.1096,65.45826,0.3953,5.933,26.673,4.875,1.209,0.171,0.155,0,0.058,0.306,0.041,0.004,0,0.176,0,156.575,3511.082
2199,1.91392,0,249.75868,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.82994,81.7484,10.56146,11.77436,172.04932,8.19282,0.1096,65.46278,0.3953,5.934,26.677,4.875,1.209,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.587,3511.082
2200,1.8969,0,249.7906,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83,81.754,10.5622,11.7752,172.0612,8.1934,0.1096,65.4673,0.3953,5.934,26.681,4.876,1.209,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.6,3511.082
2201,1.88235,0,249.82068,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83005,81.75932,10.56289,11.77597,172.07236,8.19394,0.10961,65.47155,0.3953,5.935,26.685,4.877,1.209,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.612,3511.082
2202,1.8678,0,249.85076,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8301,81.76464,10.56358,11.77674,172.08352,8.19448,0.10962,65.4758,0.3953,5.936,26.689,4.878,1.209,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.624,3511.082
2203,1.85325,0,249.88084,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83015,81.76996,10.56427,11.77751,172.09468,8.19502,0.10963,65.48005,0.3953,5.937,26.693,4.878,1.21,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.637,3511.082
2204,1.8387,0,249.91092,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8302,81.77528,10.56496,11.77828,172.10584,8.19556,0.10964,65.4843,0.3953,5.938,26.696,4.879,1.21,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.649,3511.082
2205,1.82415,0,249.941,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83025,81.7806,10.56565,11.77905,172.117,8.1961,0.10965,65.48855,0.3953,5.939,26.7,4.88,1.21,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.661,3511.082
2206,1.8096,0,249.97108,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8303,81.78592,10.56634,11.77982,172.12816,8.19664,0.10966,65.4928,0.3953,5.94,26.704,4.88,1.21,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.673,3511.082
2207,1.79505,0,250.00116,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83035,81.79124,10.56703,11.78059,172.13932,8.19718,0.10967,65.49705,0.3953,5.94,26.708,4.881,1.21,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.685,3511.082
2208,1.7805,0,250.03124,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8304,81.79656,10.56772,11.78136,172.15048,8.19772,0.10968,65.5013,0.3953,5.941,26.712,4.882,1.211,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.697,3511.082
2209,1.76595,0,250.06132,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.83045,81.80188,10.56841,11.78213,172.16164,8.19826,0.10969,65.50555,0.3953,5.942,26.716,4.883,1.211,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.709,3511.082
2210,1.7514,0,250.0914,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0822,0.037,0.0058,0.8305,81.8072,10.5691,11.7829,172.1728,8.1988,0.1097,65.5098,0.3953,5.943,26.719,4.883,1.211,0.171,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.721,3511.082
2211,1.73953,0,250.11931,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08222,0.037,0.0058,0.83055,81.81212,10.56974,11.7836,172.18317,8.19928,0.1097,65.51374,0.3953,5.944,26.723,4.884,1.211,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.733,3511.082
2212,1.72766,0,250.14722,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08224,0.037,0.0058,0.8306,81.81704,10.57038,11.7843,172.19354,8.19976,0.1097,65.51768,0.3953,5.945,26.727,4.885,1.211,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.176,0,156.744,3511.082
2213,1.71579,0,250.17513,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08226,0.037,0.0058,0.83065,81.82196,10.57102,11.785,172.20391,8.20024,0.1097,65.52162,0.3953,5.946,26.731,4.885,1.211,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.756,3511.082
2214,1.70392,0,250.20304,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08228,0.037,0.0058,0.8307,81.82688,10.57166,11.7857,172.21428,8.20072,0.1097,65.52556,0.3953,5.946,26.734,4.886,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.768,3511.082
2215,1.69205,0,250.23095,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0823,0.037,0.0058,0.83075,81.8318,10.5723,11.7864,172.22465,8.2012,0.1097,65.5295,0.3953,5.947,26.738,4.887,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.779,3511.082
2216,1.68018,0,250.25886,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08232,0.037,0.0058,0.8308,81.83672,10.57294,11.7871,172.23502,8.20168,0.1097,65.53344,0.3953,5.948,26.742,4.887,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.791,3511.082
2217,1.66831,0,250.28677,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08234,0.037,0.0058,0.83085,81.84164,10.57358,11.7878,172.24539,8.20216,0.1097,65.53738,0.3953,5.949,26.745,4.888,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.802,3511.082
2218,1.65644,0,250.31468,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08236,0.037,0.0058,0.8309,81.84656,10.57422,11.7885,172.25576,8.20264,0.1097,65.54132,0.3953,5.95,26.749,4.889,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.813,3511.082
2219,1.64457,0,250.34259,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.08238,0.037,0.0058,0.83095,81.85148,10.57486,11.7892,172.26613,8.20312,0.1097,65.54526,0.3953,5.95,26.752,4.889,1.212,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.825,3511.082
2220,1.6327,0,250.3705,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.831,81.8564,10.5755,11.7899,172.2765,8.2036,0.1097,65.5492,0.3953,5.951,26.756,4.89,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.836,3511.082
2221,1.62294,0,250.3966,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83106,81.86101,10.57608,11.79056,172.2862,8.20406,0.10971,65.55289,0.3953,5.952,26.76,4.891,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.847,3511.082
2222,1.61318,0,250.4227,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83112,81.86562,10.57666,11.79122,172.2959,8.20452,0.10972,65.55658,0.3953,5.953,26.763,4.891,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.858,3511.082
2223,1.60342,0,250.4488,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83118,81.87023,10.57724,11.79188,172.3056,8.20498,0.10973,65.56027,0.3953,5.954,26.767,4.892,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.869,3511.082
2224,1.59366,0,250.4749,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83124,81.87484,10.57782,11.79254,172.3153,8.20544,0.10974,65.56396,0.3953,5.954,26.77,4.893,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.88,3511.082
2225,1.5839,0,250.501,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.8313,81.87945,10.5784,11.7932,172.325,8.2059,0.10975,65.56765,0.3953,5.955,26.774,4.893,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.891,3511.082
2226,1.57414,0,250.5271,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83136,81.88406,10.57898,11.79386,172.3347,8.20636,0.10976,65.57134,0.3953,5.956,26.777,4.894,1.213,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.902,3511.082
2227,1.56438,0,250.5532,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83142,81.88867,10.57956,11.79452,172.3444,8.20682,0.10977,65.57503,0.3953,5.957,26.781,4.894,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.913,3511.082
2228,1.55462,0,250.5793,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83148,81.89328,10.58014,11.79518,172.3541,8.20728,0.10978,65.57872,0.3953,5.957,26.784,4.895,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.924,3511.082
2229,1.54486,0,250.6054,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83154,81.89789,10.58072,11.79584,172.3638,8.20774,0.10979,65.58241,0.3953,5.958,26.788,4.896,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.935,3511.082
2230,1.5351,0,250.6315,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.8316,81.9025,10.5813,11.7965,172.3735,8.2082,0.1098,65.5861,0.3953,5.959,26.791,4.896,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.945,3511.082
2231,1.52697,0,250.65601,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83164,81.90685,10.58188,11.79712,172.38261,8.20864,0.10981,65.58957,0.3953,5.96,26.794,4.897,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.956,3511.082
2232,1.51884,0,250.68052,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83168,81.9112,10.58246,11.79774,172.39172,8.20908,0.10982,65.59304,0.3953,5.96,26.798,4.898,1.214,0.172,0.155,0,0.058,0.307,0.041,0.004,0,0.177,0,156.967,3511.082
2233,1.51071,0,250.70503,9.0414,10.4387,792.2257,172.1477,16.0859,4.3615,32.1652,61.6418,0.0824,0.037,0.0058,0.83172,81.91555,10.58304,11.79836,172.40083,8.20952,0.10983,65.59651,0.3953,5.961,26.801,4.898,1.215,0.172,0.156,0,0.058,0.307,0.041,0.004,0,0.177,0,156.977,3511.082
