2124,2.3817797,0,0.13018687,2.2515928,2.7975489,2.734095,2.5954825,2.0954603,0.27233355,0.2276886,0.13861253,0.063453916,0.007863825,0.002445194,0.00015464,0.003749553,0.00492415,0.001541404,0.047254395,0.030491048,0.034207285,7.78E-05,7.52E-09,0.005903198,0.00515066,0.04762093,0.004830001,0.003327608,0.00152401,7.84E-05,5.93E-14,3.41E-05,5.14E-05,3.91E-05,3.40E-06,0,0.000207395,3.00E-07,6.29E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19691146,0.046446014,-0.29296232,0.038412234
2125,2.3309453,0,0.086078125,2.2448672,2.7908325,2.7281341,2.5894721,2.0895682,0.27232846,0.22757546,0.138662,0.062698334,0.007870826,0.00244589,0.000155342,0.003735454,0.004924097,0.001541081,0.047286661,0.030473179,0.034250825,7.64E-05,6.58E-09,0.005902272,0.00503104,0.047077993,0.004765277,0.003314913,0.001522982,7.50E-05,4.84E-14,3.13E-05,4.89E-05,3.70E-05,3.20E-06,0,0.000203824,2.85E-07,6.33E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19690992,0.046445141,-0.29296907,0.038412234
2126,2.2975266,0,0.059268125,2.2382585,2.7842146,2.7222601,2.5835468,2.0837359,0.27234761,0.22746334,0.13871322,0.061954582,0.007877826,0.002446586,0.000156044,0.003721414,0.004924448,0.001540819,0.047318509,0.030457473,0.034293804,7.49E-05,5.75E-09,0.005901345,0.004914328,0.046542212,0.004701537,0.003302289,0.001521957,7.18E-05,3.95E-14,2.88E-05,4.64E-05,3.50E-05,3.01E-06,0,0.000200316,2.70E-07,6.39E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1969157,0.046448424,-0.29296907,0.038412234
2127,2.2748509,0,0.043176875,2.231674,2.7776139,2.7163919,2.5776265,2.0778923,0.27238196,0.22735223,0.13876537,0.061222064,0.007884826,0.002447283,0.000156745,0.003707431,0.004925022,0.001540603,0.04734977,0.030443536,0.03433616,7.36E-05,5.03E-09,0.005900419,0.004800391,0.046013235,0.004638733,0.003289731,0.001520934,6.87E-05,3.22E-14,2.64E-05,4.41E-05,3.31E-05,2.83E-06,0,0.000196874,2.56E-07,6.44E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19692605,0.046454308,-0.29296907,0.038412234
2128,2.2573635,0,0.032265625,2.2250979,2.7710171,2.7105168,2.5716989,2.072031,0.27242575,0.22724213,0.13881791,0.060500336,0.007891826,0.002447979,0.000157446,0.003693504,0.00492571,0.001540423,0.047380347,0.030431088,0.034377855,7.22E-05,4.40E-09,0.005899494,0.004689126,0.045490804,0.004576831,0.003277233,0.001519913,6.58E-05,2.63E-14,2.43E-05,4.19E-05,3.13E-05,2.66E-06,0,0.000193495,2.43E-07,6.47E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19693926,0.046461812,-0.29296907,0.038412234
2129,2.2441681,0,0.025655,2.2185131,2.7644084,2.7046193,2.5657487,2.0661393,0.27247637,0.22713302,0.1388706,0.059789117,0.007898826,0.002448675,0.000158147,0.003679633,0.004926466,0.001540274,0.047410218,0.030419965,0.034418885,7.09E-05,3.85E-09,0.005898568,0.004580456,0.04497477,0.00451581,0.003264793,0.001518893,6.29E-05,2.15E-14,2.23E-05,3.98E-05,2.96E-05,2.50E-06,0,0.000190178,2.30E-07,6.50E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19695451,0.046470485,-0.29296907,0.038412234
2130,2.2844502,0,0.07252875,2.2119214,2.7577906,2.6987025,2.5597793,2.0602228,0.27253156,0.2270249,0.13892322,0.059088141,0.007905826,0.002449371,0.000158847,0.003665816,0.004927252,0.001540153,0.047439364,0.030410018,0.034459245,6.97E-05,3.37E-09,0.005897643,0.004474308,0.044464992,0.00445565,0.003252411,0.001517875,6.02E-05,1.75E-14,2.05E-05,3.78E-05,2.80E-05,2.35E-06,0,0.000186915,2.18E-07,6.53E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19697115,0.046479941,-0.29296907,0.038412234
2131,2.3514443,0,0.14625187,2.2051924,2.7510444,2.6926484,2.553675,2.0541892,0.272568,0.22691777,0.13897347,0.058395968,0.007912826,0.002450067,0.000159548,0.003652048,0.004927683,0.001540018,0.04746714,0.030400288,0.034498675,6.85E-05,2.95E-09,0.005896718,0.004370432,0.04396051,0.004396234,0.003240064,0.001516857,5.77E-05,1.43E-14,1.88E-05,3.60E-05,2.65E-05,2.22E-06,0,0.000183699,2.07E-07,6.51E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19698214,0.046486186,-0.29296907,0.038412234
2132,2.3795249,0,0.18119062,2.1983343,2.7441837,2.686472,2.547452,2.0480671,0.2725733,0.2268116,0.13902004,0.057711704,0.007919825,0.002450763,0.000160248,0.003638325,0.004927584,0.001539844,0.047493163,0.030390203,0.034537016,6.73E-05,2.58E-09,0.005895794,0.004268664,0.043460711,0.004337489,0.003227737,0.001515837,5.52E-05,1.17E-14,1.73E-05,3.42E-05,2.51E-05,2.09E-06,0,0.000180533,1.97E-07,6.46E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19698373,0.046487094,-0.29296907,0.038412234
2133,2.3821591,0,0.19056187,2.1915972,2.7374504,2.6804143,2.5413498,2.042078,0.2725654,0.22670639,0.13906455,0.057036073,0.007926824,0.002451459,0.000160948,0.00362465,0.004927294,0.00153966,0.047517918,0.030380341,0.034574463,6.61E-05,2.25E-09,0.005894869,0.004169088,0.042966115,0.004279473,0.003215446,0.001514816,5.28E-05,9.55E-15,1.59E-05,3.25E-05,2.37E-05,1.96E-06,0,0.000177419,1.86E-07,6.42E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19698135,0.046485739,-0.29296907,0.038412234
2134,2.3592701,0,0.17415125,2.1851188,2.730976,2.6746064,2.5354982,2.036339,0.27255707,0.22660213,0.13910819,0.056369538,0.007933823,0.002452155,0.000161647,0.003611027,0.004927037,0.001539485,0.047541782,0.030371121,0.034611169,6.50E-05,1.97E-09,0.005893945,0.004071751,0.042477097,0.004222227,0.0032032,0.001513797,5.05E-05,7.80E-15,1.46E-05,3.08E-05,2.24E-05,1.85E-06,0,0.000174359,1.77E-07,6.41E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19697884,0.046484313,-0.29296907,0.038412234
2135,2.3091216,0,0.13018687,2.1789347,2.724791,2.6690785,2.5299266,2.0308689,0.27255884,0.22649882,0.13915199,0.055712485,0.007940822,0.00245285,0.000162347,0.003597456,0.00492698,0.001539336,0.047565093,0.030362896,0.034647275,6.39E-05,1.72E-09,0.005893021,0.003976684,0.041993984,0.004165786,0.00319101,0.001512779,4.84E-05,6.36E-15,1.34E-05,2.93E-05,2.12E-05,1.74E-06,0,0.000171355,1.68E-07,6.42E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19697937,0.046484616,-0.29296907,0.038412234
2136,2.259119,0,0.086078125,2.1730409,2.7188863,2.6638209,2.5246238,2.0256453,0.272582,0.22639644,0.1391971,0.055065377,0.007947821,0.002453546,0.000163046,0.003583943,0.004927293,0.001539234,0.047588239,0.030356076,0.034682944,6.29E-05,1.51E-09,0.005892098,0.003883931,0.041517156,0.004110191,0.003178886,0.001511763,4.63E-05,5.20E-15,1.23E-05,2.78E-05,2.01E-05,1.64E-06,0,0.000168402,1.59E-07,6.47E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19698635,0.046488584,-0.29296907,0.038412234
2137,2.2265954,0,0.059268125,2.1673272,2.7131518,2.6587237,2.5194802,2.0205592,0.27262595,0.22629499,0.13924353,0.054428104,0.00795482,0.002454241,0.000163745,0.003570485,0.004927936,0.001539179,0.04761128,0.030350631,0.034718205,6.18E-05,1.32E-09,0.005891175,0.003793452,0.041046591,0.004055437,0.00316683,0.001510749,4.43E-05,4.24E-15,1.13E-05,2.64E-05,1.90E-05,1.55E-06,0,0.000165499,1.51E-07,6.52E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1969996,0.046496115,-0.29296907,0.038412234
2138,2.2048232,0,0.043176875,2.1616463,2.7074444,2.6536443,2.5143538,2.0154773,0.27268198,0.22619446,0.13929052,0.053800141,0.007961819,0.002454937,0.000164444,0.003557082,0.004928743,0.001539156,0.047634032,0.03034622,0.034752991,6.08E-05,1.15E-09,0.005890252,0.003705139,0.040581961,0.004001483,0.003154836,0.001509738,4.24E-05,3.46E-15,1.04E-05,2.51E-05,1.79E-05,1.46E-06,0,0.00016265,1.43E-07,6.57E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19701649,0.046505714,-0.29296907,0.038412234
2139,2.1881929,0,0.032265625,2.1559273,2.7016957,2.6485146,2.509177,2.0103375,0.27274466,0.22609484,0.13933758,0.053181119,0.007968818,0.002455632,0.000165143,0.003543733,0.004929616,0.001539156,0.047656387,0.030342618,0.034787262,5.99E-05,1.01E-09,0.005889329,0.003618911,0.04012304,0.0039483,0.003142899,0.001508728,4.06E-05,2.83E-15,9.57E-06,2.39E-05,1.70E-05,1.38E-06,0,0.000159854,1.36E-07,6.61E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19703538,0.046516455,-0.29296907,0.038412234
2140,2.1758154,0,0.025655,2.1501604,2.6958971,2.6433263,2.5039418,2.005134,0.27281171,0.22599612,0.1393845,0.052570833,0.007975816,0.002456328,0.000165841,0.003530436,0.004930517,0.001539177,0.047678311,0.030339707,0.03482101,5.89E-05,8.83E-10,0.005888407,0.003534708,0.039669708,0.00389587,0.003131017,0.00150772,3.88E-05,2.31E-15,8.79E-06,2.27E-05,1.60E-05,1.29E-06,0,0.000157108,1.29E-07,6.64E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19705558,0.046527942,-0.29296907,0.038412234
2141,2.2168798,0,0.07252875,2.1443511,2.690055,2.638086,2.4986548,1.9998754,0.27288113,0.2258983,0.13943111,0.051969069,0.007982815,0.002457023,0.000166539,0.003517192,0.004931415,0.001539213,0.047699778,0.030337382,0.034854227,5.80E-05,7.72E-10,0.005887485,0.003452474,0.03922184,0.003844175,0.00311919,0.001506714,3.72E-05,1.89E-15,8.08E-06,2.16E-05,1.52E-05,1.21E-06,0,0.000154413,1.22E-07,6.66E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1970765,0.046539838,-0.29296907,0.038412234
2142,2.284625,0,0.14625187,2.1383731,2.684054,2.6326794,2.4932043,1.994473,0.27292989,0.22580136,0.13947515,0.051374599,0.007989813,0.002457718,0.000167237,0.003503995,0.004931932,0.001539226,0.047720127,0.030334731,0.034886646,5.72E-05,6.76E-10,0.005886563,0.00337201,0.038778591,0.003793117,0.003107395,0.001505707,3.56E-05,1.54E-15,7.42E-06,2.05E-05,1.43E-05,1.13E-06,0,0.000151761,1.16E-07,6.64E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1970912,0.046548193,-0.29296907,0.038412234
2143,2.3134293,0,0.18119062,2.1322387,2.677912,2.6271254,2.48761,1.9889589,0.27294583,0.2257053,0.13951534,0.050786664,0.007996811,0.002458413,0.000167935,0.00349084,0.004931899,0.00153919,0.047738969,0.03033122,0.034918107,5.63E-05,5.91E-10,0.005885642,0.003293188,0.038339423,0.003742629,0.00309562,0.001504698,3.41E-05,1.26E-15,6.82E-06,1.95E-05,1.36E-05,1.06E-06,0,0.00014915,1.10E-07,6.58E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.197096,0.046550922,-0.29296907,0.038412234
2144,2.3167623,0,0.19056187,2.1262004,2.6718732,2.6216673,2.482114,1.9835568,0.27294706,0.22561011,0.13955332,0.050205902,0.008003809,0.002459108,0.000168633,0.003477732,0.004931657,0.001539135,0.047756779,0.030327462,0.034948802,5.55E-05,5.17E-10,0.005884721,0.003216071,0.037904795,0.003692764,0.003083878,0.001503689,3.26E-05,1.03E-15,6.27E-06,1.85E-05,1.28E-05,9.93E-07,0,0.000146581,1.04E-07,6.55E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19709637,0.046551134,-0.29296907,0.038412234
2145,2.2945486,0,0.17415125,2.1203973,2.6660704,2.6164376,2.4768473,1.978385,0.27294654,0.22551578,0.13959032,0.049632731,0.008010807,0.002459803,0.00016933,0.003464673,0.004931434,0.00153908,0.04777393,0.030323905,0.034978884,5.47E-05,4.52E-10,0.0058838,0.0031407,0.03747504,0.003643557,0.003072179,0.001502681,3.12E-05,8.38E-16,5.76E-06,1.76E-05,1.21E-05,9.31E-07,0,0.000144057,9.88E-08,6.53E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19709621,0.046551045,-0.29296907,0.038412234
2146,2.2450524,0,0.13018687,2.1148656,2.6605346,2.6114671,2.4718398,1.9734625,0.27295492,0.22542231,0.13962739,0.04906749,0.008017805,0.002460498,0.000170027,0.003451664,0.004931399,0.001539044,0.047790751,0.030320935,0.035008491,5.39E-05,3.96E-10,0.005882879,0.0030671,0.037050445,0.003595039,0.003060533,0.001501674,2.99E-05,6.84E-16,5.29E-06,1.67E-05,1.15E-05,8.72E-07,0,0.000141572,9.37E-08,6.55E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19709874,0.04655248,-0.29296907,0.038412234
2147,2.1956797,0,0.086078125,2.1096016,2.6552571,2.6067465,2.4670808,1.9687675,0.27298361,0.22532968,0.13966569,0.048510591,0.008024802,0.002461193,0.000170724,0.00343871,0.004931725,0.001539047,0.047807625,0.030318987,0.035037786,5.31E-05,3.46E-10,0.005881959,0.002995303,0.036631347,0.003547245,0.003048949,0.00150067,2.86E-05,5.59E-16,4.86E-06,1.59E-05,1.08E-05,8.17E-07,0,0.000139128,8.89E-08,6.59E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19710738,0.046557397,-0.29296907,0.038412234
2148,2.163764,0,0.059268125,2.1044959,2.6501284,2.6021665,2.4624612,1.9641912,0.27303215,0.22523789,0.13970528,0.047961955,0.0080318,0.002461888,0.000171421,0.00342581,0.004932374,0.001539089,0.047824603,0.030318059,0.035066797,5.24E-05,3.03E-10,0.005881039,0.002925273,0.036217727,0.00350017,0.00303743,0.001499668,2.74E-05,4.56E-16,4.47E-06,1.51E-05,1.03E-05,7.65E-07,0,0.000136731,8.43E-08,6.65E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19712201,0.046565713,-0.29296907,0.038412234
2149,2.1425791,0,0.043176875,2.0994022,2.6450065,2.5975854,2.45784,1.9596012,0.27309192,0.22514693,0.13974538,0.047421145,0.008038797,0.002462583,0.000172117,0.003412961,0.004933181,0.001539157,0.047841494,0.030317837,0.035095451,5.17E-05,2.65E-10,0.005880119,0.00285693,0.035809305,0.00345378,0.00302597,0.001498668,2.62E-05,3.73E-16,4.10E-06,1.43E-05,9.71E-06,7.17E-07,0,0.000134379,8.00E-08,6.69E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19714002,0.046575955,-0.29296907,0.038412234
2150,2.1265168,0,0.032265625,2.0942512,2.6398245,2.5929366,2.4531511,1.9549366,0.27315764,0.2250568,0.13978554,0.046887859,0.008045795,0.002463277,0.000172813,0.003400164,0.004934049,0.001539243,0.047858183,0.030318117,0.035123708,5.10E-05,2.32E-10,0.0058792,0.00279021,0.035405883,0.003408049,0.003014563,0.001497669,2.51E-05,3.04E-16,3.77E-06,1.36E-05,9.18E-06,6.72E-07,0,0.000132069,7.59E-08,6.73E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19715981,0.046587215,-0.29296907,0.038412234
2151,2.1146895,0,0.025655,2.0890345,2.6345749,2.588213,2.4483875,1.9501929,0.27322708,0.22496748,0.13982556,0.046361906,0.008052792,0.002463972,0.000173509,0.003387418,0.00493494,0.001539343,0.047874629,0.030318805,0.035151556,5.03E-05,2.03E-10,0.005878281,0.002725067,0.035007348,0.003362963,0.00300321,0.001496672,2.40E-05,2.49E-16,3.46E-06,1.29E-05,8.68E-06,6.30E-07,0,0.000129801,7.20E-08,6.76E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19718073,0.046599113,-0.29296907,0.038412234
2152,2.1562875,0,0.07252875,2.0837588,2.6292656,2.5834225,2.4435572,1.9453798,0.27329835,0.22487898,0.13986529,0.045843113,0.008059789,0.002464666,0.000174205,0.003374721,0.004935827,0.001539453,0.047890799,0.030319816,0.035178985,4.97E-05,1.77E-10,0.005877362,0.002661456,0.034613591,0.003318506,0.002991908,0.001495677,2.30E-05,2.03E-16,3.18E-06,1.23E-05,8.21E-06,5.90E-07,0,0.000127575,6.83E-08,6.78E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1972022,0.046611325,-0.29296907,0.038412234
2153,2.2245514,0,0.14625187,2.0782995,2.6237826,2.5784522,2.4385497,1.94041,0.27334848,0.22479127,0.13990246,0.045330423,0.008066786,0.002465361,0.000174901,0.003362069,0.00493633,0.001539534,0.047906025,0.030320258,0.035205724,4.90E-05,1.55E-10,0.005876444,0.002599223,0.03422387,0.003274592,0.002980637,0.001494681,2.20E-05,1.66E-16,2.93E-06,1.17E-05,7.75E-06,5.53E-07,0,0.000125384,6.48E-08,6.76E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.1972173,0.046619914,-0.29296907,0.038412234
2154,2.2538613,0,0.18119062,2.0726706,2.6181457,2.5733225,2.4333867,1.935317,0.27336538,0.22470436,0.13993581,0.044823189,0.008073783,0.002466055,0.000175596,0.003349459,0.004936281,0.001539563,0.04791991,0.030319615,0.035231609,4.84E-05,1.36E-10,0.005875525,0.002538267,0.03383771,0.003231167,0.002969384,0.001493683,2.11E-05,1.35E-16,2.69E-06,1.11E-05,7.33E-06,5.18E-07,0,0.000123226,6.14E-08,6.71E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19722239,0.046622811,-0.29296907,0.038412234
2155,2.2576876,0,0.19056187,2.0671258,2.6126,2.568278,2.428311,1.9303255,0.27336724,0.22461823,0.139967,0.044321983,0.008080779,0.002466749,0.000176291,0.003336892,0.004936022,0.001539567,0.047932927,0.030318515,0.035256832,4.78E-05,1.19E-10,0.005874607,0.002478639,0.033455518,0.003188273,0.002958162,0.001492686,2.02E-05,1.11E-16,2.47E-06,1.05E-05,6.92E-06,4.85E-07,0,0.000121104,5.83E-08,6.67E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19722295,0.046623129,-0.29296907,0.038412234
2156,2.235955,0,0.17415125,2.0618038,2.6072781,2.5634509,2.4234536,1.9255537,0.27336702,0.22453289,0.13999726,0.04382717,0.008087776,0.002467444,0.000176986,0.003324373,0.004935781,0.001539568,0.047945441,0.03031742,0.035281545,4.72E-05,1.04E-10,0.00587369,0.002420368,0.033077587,0.003145943,0.002946981,0.001491689,1.93E-05,9.03E-17,2.27E-06,1.00E-05,6.54E-06,4.55E-07,0,0.000119018,5.53E-08,6.65E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19722289,0.046623092,-0.29296907,0.038412234
2157,2.1869274,0,0.13018687,2.0567405,2.6022109,2.5588718,2.4188442,1.9210204,0.27337541,0.22444832,0.14002765,0.043339055,0.008094772,0.002468138,0.000177681,0.003311902,0.004935728,0.001539584,0.047957779,0.030316731,0.035305886,4.67E-05,9.09E-11,0.005872772,0.002363473,0.032704173,0.003104203,0.002935849,0.001490693,1.85E-05,7.37E-17,2.09E-06,9.51E-06,6.18E-06,4.26E-07,0,0.00011697,5.24E-08,6.67E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19722541,0.046624529,-0.29296907,0.038412234
2158,2.1380101,0,0.086078125,2.051932,2.5973889,2.5545309,2.4144716,1.9167032,0.27340385,0.22436452,0.14005934,0.042858007,0.008101768,0.002468832,0.000178375,0.003299483,0.004936034,0.001539635,0.047970318,0.030316893,0.035330015,4.61E-05,7.95E-11,0.005871855,0.002307981,0.032335572,0.003063083,0.002924778,0.001489699,1.77E-05,6.02E-17,1.92E-06,9.04E-06,5.84E-06,3.99E-07,0,0.00011496,4.98E-08,6.71E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19723398,0.046629403,-0.29296907,0.038412234
2159,2.1065369,0,0.059268125,2.0472688,2.592703,2.550319,2.4102266,1.9124933,0.27345191,0.22428147,0.14009238,0.042383952,0.008108764,0.002469526,0.00017907,0.003287115,0.004936664,0.001539722,0.047983106,0.030317917,0.035353959,4.56E-05,6.96E-11,0.005870938,0.002253861,0.031971768,0.003022579,0.002913768,0.001488708,1.69E-05,4.92E-17,1.76E-06,8.58E-06,5.52E-06,3.74E-07,0,0.000112989,4.72E-08,6.77E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19724846,0.046637637,-0.29296907,0.038412234
2160,2.0857818,0,0.043176875,2.042605,2.5880112,2.5460947,2.4059687,1.9082585,0.27351101,0.22419918,0.14012602,0.041916516,0.008115761,0.00247022,0.000179764,0.003274797,0.00493745,0.001539831,0.047995945,0.0303195,0.035377644,4.51E-05,6.09E-11,0.005870022,0.00220105,0.031612516,0.002982662,0.002902813,0.001487719,1.62E-05,4.02E-17,1.62E-06,8.16E-06,5.21E-06,3.51E-07,0,0.000111054,4.48E-08,6.81E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19726625,0.046647763,-0.29296907,0.038412234
2161,2.0701377,0,0.032265625,2.037872,2.5832477,2.5417922,2.4016324,1.9039389,0.27357588,0.22411764,0.14015979,0.041455447,0.008122757,0.002470914,0.000180458,0.003262529,0.004938297,0.001539956,0.048008715,0.03032145,0.035401026,4.46E-05,5.33E-11,0.005869105,0.002149501,0.031257642,0.00294331,0.002891911,0.001486731,1.55E-05,3.28E-17,1.49E-06,7.75E-06,4.93E-06,3.29E-07,0,0.000109154,4.25E-08,6.85E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19728579,0.046658879,-0.29296907,0.038412234
2162,2.0587175,0,0.025655,2.0330625,2.5784058,2.5374052,2.3972117,1.8995305,0.27364435,0.22403683,0.14019352,0.041000591,0.008129752,0.002471608,0.000181151,0.003250309,0.004939169,0.001540091,0.048021372,0.030323683,0.035424091,4.41E-05,4.66E-11,0.00586819,0.002099175,0.030907047,0.002904509,0.002881058,0.001485745,1.49E-05,2.68E-17,1.37E-06,7.36E-06,4.66E-06,3.08E-07,0,0.000107288,4.03E-08,6.88E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19730641,0.046670611,-0.29296907,0.038412234
2163,2.1007126,0,0.07252875,2.0281838,2.573494,2.5329422,2.3927151,1.8950438,0.27371453,0.22395676,0.14022703,0.040551802,0.008136748,0.002472301,0.000181845,0.003238136,0.004940036,0.001540235,0.048033876,0.030326122,0.035446829,4.36E-05,4.08E-11,0.005867274,0.002050038,0.030560638,0.002866248,0.002870254,0.00148476,1.42E-05,2.19E-17,1.26E-06,7.00E-06,4.40E-06,2.89E-07,0,0.000105456,3.82E-08,6.90E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19732754,0.046682637,-0.29296907,0.038412234
2164,2.1693645,0,0.14625187,2.0231126,2.5683996,2.5282915,2.3880334,1.8903925,0.27376349,0.22387741,0.14025809,0.040108158,0.008143744,0.002472995,0.000182538,0.003226006,0.004940519,0.001540347,0.048045556,0.030327883,0.035468964,4.32E-05,3.57E-11,0.005866358,0.002001971,0.030217756,0.002828452,0.002859479,0.001483775,1.36E-05,1.79E-17,1.15E-06,6.65E-06,4.16E-06,2.70E-07,0,0.000103654,3.63E-08,6.88E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19734228,0.046691025,-0.29296907,0.038412234
2165,2.1990548,0,0.18119062,2.0178642,2.5631438,2.5234747,2.3831893,1.8856113,0.27377916,0.22379878,0.1402854,0.039669105,0.008150739,0.002473689,0.000183231,0.003213916,0.00494045,0.001540404,0.048056009,0.03032846,0.035490328,4.27E-05,3.12E-11,0.005865443,0.001954898,0.029877988,0.002791074,0.002848721,0.001482789,1.31E-05,1.46E-17,1.06E-06,6.32E-06,3.93E-06,2.53E-07,0,0.000101879,3.44E-08,6.82E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.197347,0.046693711,-0.29296907,0.038412234
2166,2.2032545,0,0.19056187,2.0126926,2.5579719,2.5187368,2.3784261,1.8809255,0.27377975,0.22372086,0.14031066,0.039235155,0.008157734,0.002474382,0.000183924,0.003201868,0.004940173,0.001540435,0.048065706,0.030328488,0.035511116,4.23E-05,2.73E-11,0.005864529,0.00190886,0.029541692,0.002754151,0.002837993,0.001481802,1.25E-05,1.19E-17,9.75E-07,6.00E-06,3.71E-06,2.37E-07,0,0.000100132,3.26E-08,6.78E-06,0.000580289,-0.13757094,-0.034963247,0.078556704,-0.041047266,-0.041949377,0.001832245,-0.1,-0.39719252,0,0.19734718,0.046693811,-0.29296907,0.038412234
