2332,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2333,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2334,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2335,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2336,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2337,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2338,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2339,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2340,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2341,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2342,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2343,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2344,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2345,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2346,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2347,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2348,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2349,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2350,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2351,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2352,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2353,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2354,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2355,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2356,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2357,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2358,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2359,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2360,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2361,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2362,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2363,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2364,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2365,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2366,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2367,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2368,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2369,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2370,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2371,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2372,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2373,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
2374,12.335333,0,0.10375591,12.231577,12.497173,12.490846,12.218494,10.476966,1.0139228,0.72760516,0.27235253,0.006326577,0.018909612,0.00649669,0.000207449,0.002948843,0.004926897,0.003262919,0.049319849,0.091306018,0.022553134,3.55E-05,0.012284795,0.060100795,2.10E-05,0.002940937,0.000182449,0.001315296,0.001293753,1.74E-09,4.63E-24,6.28E-09,1.16E-07,5.98E-08,9.06E-11,0,2.93E-06,2.42E-11,-1.03E-05,0.000580289,-0.17174553,-0.032926852,0.10094486,-0.084735937,-0.067967346,0.012939748,-0.1,-0.45927034,0,0.42097038,0.17466136,-0.27999134,0.04977957
