RCP3PD__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,1.865,1.1521416,204.56453,3.5543489,37.62765,595.16263,105.03211,15.780661,4.8944367,23.105438,13.060259,5.6736692,0.33802563,0,0.4607169,0,0,0,0,0,0,0,0.26223522,19.855,44.802,2.785,7.431,0,80,1.214,2.809,0,0,0,0,0,0,159.3,3158.216
1955,2.043,1.1911855,209.71603,3.614111,39.21455,607.40145,108.4267,16.198052,4.9348064,23.293487,13.553179,5.9717491,0.34706557,0,0.5007665,0,0,0,0,0,0,0,0.26231705,24.604,50.343,3.233,7.388,0,85,3.512,2.974,0,0,0,0,0,0,160.014,3180.749
1956,2.178,1.2446883,214.86753,3.6706801,40.801451,619.64028,111.82128,16.615443,4.9751761,23.481537,14.068475,6.2855162,0.35822365,0,0.54429755,0,0,0,0,0,0,0,0.26239889,30.685,58.664,3.73,7.302,0,90,6.224,3.48,0,0,0,0,0,0,160.748,3204.498
1957,2.27,1.2718718,220.01902,3.7267318,42.388351,631.87911,115.21587,17.032834,5.0155458,23.669587,14.599262,6.6157969,0.37150001,0,0.5916127,0,0,0,0,0,0,0,0.26248072,34.375,66.689,4.227,7.25,0,95,9.469,4.251,0,0,0,0,0,0,161.502,3229.071
1958,2.33,1.3195817,225.17052,3.7849451,43.975252,644.11794,118.61045,17.450225,5.0559155,23.857637,15.138652,6.9634615,0.38689499,0,0.64304094,0,0,0,0,0,0,0,0.26256255,32.235,69.93,4.824,7.221,0,100,10.772,6.008,0,0,0,0,0,0,162.277,3254.039
1959,2.462,1.2035957,230.32202,3.8480013,45.562152,656.35677,122.00504,17.867616,5.0962852,24.045686,15.679758,7.3294266,0.40440867,0,0.69893975,0,0,0,0,0,0,0,0.26264438,33.015,78.149,5.57,7.176,0,105,14.717,7.06,0,0,0,0,0,0,163.073,3278.967
1960,2.577,1.1922833,235.47352,3.9185827,47.149053,668.5956,125.39962,18.285007,5.1366549,24.233736,16.215694,7.7146508,0.42404135,0,0.75969781,0,0,0,0,0,0,0,0.52463411,43.342,93.09,6.366,6.6,0,110,18.348,7.659,0,0,0,0,0,0,163.892,3303.389
1961,2.594,1.2443218,238.52217,4.0240052,48.77076,682.67558,129.24133,18.959141,5.1795997,24.502237,16.759267,8.1201607,0.4457932,0,0.82576341,0,0,0,0,0,0,0,0.52479777,55.722,104.6,7.212,6.88,0,115,20.077,9.426,0,0,0,0,0,0,164.735,3326.864
1962,2.7,1.2355717,241.57083,4.1836477,50.392468,696.75555,133.08303,19.633274,5.2225445,24.770737,17.326046,8.5470132,0.46966444,0,0.8975743,0,0,0,0,0,0,0,0.78686933,69.881,120.668,8.248,7.168,0,119,28.22,11.573,0,0,0,0,0,0,165.601,3349.069
1963,2.848,1.2442947,244.61948,4.3883117,52.014176,710.83553,136.92473,20.307407,5.2654893,25.039238,17.913289,14.984956,0.49565531,0,0.97563006,0,0,0,0,0,0,0,0.52520694,85.539,141.744,9.476,7.421,0,123,31.46,14.396,0,0,0.005,0.001,0.001,0.007,166.493,3369.713
1964,3.008,1.2515879,247.66813,4.6374693,53.635884,724.91551,140.76643,20.981541,5.3084341,25.307738,18.518251,13.488099,0.52376596,0,1.0604738,0,0,0,0,0,0,0,0.52537061,101.538,164.921,10.853,7.692,0.225,127,36.197,16.782,0,0,0.014,0.002,0.003,0.014,167.41,3388.628
1965,3.145,1.2642558,250.71679,4.8968181,55.257592,738.99548,144.60813,21.655674,5.3513789,25.576239,19.138189,13.488369,0.55399667,0,1.1526958,0,0,0,0,0,0,0,0.52553427,115.75,185.933,12.426,7.975,0.444,127,48.096,20.514,0,0,0.032,0.005,0.005,0.028,168.355,3405.698
1966,3.305,1.2936968,253.76544,5.195583,56.8793,753.07546,148.44984,22.329807,5.3943237,25.844739,19.770361,13.488639,0.58634761,0,1.2529377,0,0,0,0,0,0,0,0.52569795,129.623,208.571,14.246,8.305,0.633,127,69.567,24.512,0,0,0.058,0.008,0.008,0.048,169.328,3420.923
1967,3.411,1.2976254,256.81409,5.457478,58.501008,767.15544,152.29154,23.003941,5.4372685,26.11324,20.412021,13.488909,0.62081899,0,1.361897,0,0,0,0,0,0,0,1.0496773,147.119,235.269,16.313,8.623,0.825,127,94.137,29.817,0,0,0.1,0.013,0.013,0.075,170.329,3434.335
1968,3.588,1.2352028,259.86274,5.619744,60.122716,781.23541,156.13324,23.678074,5.4802133,26.381741,21.060427,13.48918,0.65741104,0,1.4803317,0,0,0,0,0,0,0,0.52618894,167.586,263.953,18.678,8.974,1.043,127,114.767,36.216,0,0,0.158,0.019,0.016,0.109,171.36,3446.065
1969,3.8,1.2383879,262.9114,5.784831,61.744424,795.31539,159.97494,24.352208,5.5231581,26.650241,21.712835,13.489449,0.69612398,0,1.6090657,0,0,0,0,0,0,0,0.7882605,194.513,294.486,21.388,9.344,1.283,127,134.875,39.381,0,0,0.229,0.026,0.024,0.15,172.423,3456.224
1970,4.076,1.1971129,265.96005,5.9368752,63.366132,809.39537,163.81664,25.026341,5.5661029,26.918742,22.366503,11.992564,0.73695798,0,1.7489948,0,0,0.05544628,0,0.35640391,0,0,0.78850599,221.119,321.743,24.494,9.687,1.537,127,141.326,43.652,0,0,0.329,0.035,0.043,0.197,173.518,3464.95
1971,4.231,1.0708913,270.02505,5.6049759,63.545863,825.18291,167.16131,25.809673,5.7038725,27.221794,23.042459,13.489967,0.7799133,0,1.901128,0,0,0.057318506,0,0.36316592,0,0,1.0506594,243.137,346.609,28.094,10.052,1.803,127,170.133,47.746,0,0.613,0.461,0.044,0.1,0.252,174.646,3472.409
1972,4.399,1.0470621,274.09004,5.9181309,63.725594,840.97046,170.50597,26.593006,5.8416421,27.524846,23.75562,13.490244,0.82499011,0,2.066494,0,0,0.059192895,0,0.36993573,0,0,0.78907883,274.26,378.471,32.236,10.471,2.127,127,214.168,54.79,0,0.613,0.63,0.055,0.17,0.313,175.809,3478.741
1973,4.6349999,1.0330987,278.15504,6.0449043,63.905326,856.758,173.85064,27.376338,5.9794117,27.827898,24.494072,13.490523,0.87218868,0,2.2462442,0,0,0.061069449,0,0.37671337,0,0,1.0512322,314.04,419.239,36.92,10.883,2.495,127,266.209,61.912,0,0.613,0.839,0.067,0.277,0.391,177.007,3484.114
1974,4.644,1.0387371,282.22003,5.9406002,64.085057,872.54555,177.19531,28.159671,6.1171813,28.13095,25.2459,11.993645,0.9215092,0,2.4416297,0,0,0.062948171,0,0.38349883,0,0,1.0515595,345.881,454.701,42.295,11.29,2.921,127,305.489,62.543,0,0.613,1.086,0.08,0.372,0.468,178.243,3488.632
1975,4.615,1.0315876,286.28503,6.1409693,64.264788,888.3331,180.53997,28.943004,6.2549509,28.434002,25.999188,13.49105,0.97295172,0,2.6540105,0,0,0.064829061,0,0.39029213,0,0,1.0518869,335.741,442.834,48.505,11.734,3.391,127,308.992,70.487,0,0.613,1.365,0.095,0.524,0.544,179.517,3492.425
1976,4.883,1.0906077,290.35002,6.3042588,64.444519,904.12064,183.88464,29.726336,6.3927205,28.737055,26.742024,13.491328,1.0265167,0,2.8848647,0,0,0.066712124,0,0.39709328,0,0,1.57603,343.24,432.28,55.552,12.2,3.943,127,382.3,78.51,0,0.613,1.767,0.11,0.783,0.621,180.83,3495.619
1977,5.029,1.0939874,294.41502,6.534405,64.624251,919.90819,187.2293,30.509669,6.5304901,29.040107,27.462492,11.994452,1.0822044,0,3.5660804,0,0,0.068597361,0,0.40390227,0,0,1.8384289,330.711,419.447,63.634,12.68,4.582,127,462.112,85.789,0,0.613,2.035,0.127,1.006,0.697,182.185,3498.281
1978,5.105,1.09037,298.48002,6.6193729,64.803982,935.69573,190.57397,31.293001,6.6682597,29.343159,28.148677,13.491857,1.1400146,0,3.7964008,0,0,0.070484772,0,0.05429956,0,0,2.3628175,359.009,424.498,72.896,13.168,5.337,127,587.319,92.012,0,0.613,2.454,0.145,1.253,0.774,183.581,3500.505
1979,5.387,1.0647127,302.54501,7.007773,64.983713,951.48328,193.91864,32.076334,6.8060293,29.646211,28.788664,11.994981,1.1999481,0,4.0275411,0,0,0.072374362,0,0.054330947,0,0,2.8873698,274.357,357.266,83.489,13.661,6.228,127,489.712,99.321,0,0.613,2.928,0.161,1.548,0.85,185.022,3502.36
1980,5.332,1.0252096,306.61001,7.0613923,65.163444,967.27082,197.2633,32.859666,6.9437989,29.949263,29.37054,13.492387,1.2620043,0,4.2595023,0,0,0.018814427,0,0.76720931,0,0,3.1501778,304.998,432.044,95.641,14.194,7.006,121.849,550.707,104.973,0,0.613,3.453,0.185,1.805,0.927,186.506,3503.915
1981,5.168,1.0448621,310.01251,6.8417522,65.043883,980.4447,199.79888,33.357242,7.0210048,30.456334,29.931853,11.995499,1.3261846,0,4.4921574,0,0,0.066288365,0,0.78079292,0,0,3.4130677,289.529,386.347,104.421,14.121,7.743,110.093,505.097,106.406,0,1.25,3.946,0.206,2.139,1.003,188.038,3505.193
1982,5.127,1.1904055,313.415,7.1189858,64.924321,993.61858,202.33446,33.854818,7.0982107,30.963404,30.508393,13.492893,1.392488,0,4.7256142,0,0,0.073594133,0,0.081528294,0,0,3.6760394,252.419,400.317,108.943,13.905,8.399,123.807,505.343,116.821,0,0.961,4.522,0.229,2.645,1.105,189.616,3506.255
1983,5.11,1.2255201,316.8175,7.2168971,64.80476,1006.7925,204.87003,34.352393,7.1754165,31.470475,31.085608,11.996004,1.4609153,0,4.9598729,0,0,0.073496743,0,0.79436576,0,0,3.939093,299.092,408.416,120.93,14.252,9.207,135.729,553.718,125.343,0,1.165,5.168,0.249,2.98,1.183,191.243,3507.154
1984,5.29,1.2600833,320.22,7.0481314,64.685199,1019.9663,207.40561,34.849969,7.2526224,31.977546,31.648945,11.996242,1.5314669,0,5.1949332,0,0,0.018263078,0,0.80794309,0,0,3.9403205,310.901,432.125,177.397,14.781,9.71,134.867,569.476,130.447,0,1.331,6.032,0.269,3.475,1.262,192.92,3507.882
1985,5.444,1.2753449,323.6225,7.0169243,64.565637,1033.1402,209.94119,35.347545,7.3298282,32.484616,32.183851,11.99648,1.6041426,0,5.4307947,0,0,-0.080681159,0,0.10867413,0,0,4.7272717,315.327,407.669,128.622,15.705,9.792,109.714,546.714,138.367,0,1.011,7.083,0.289,3.997,1.355,194.648,3508.496
1986,5.61,1.2872023,327.025,7.0704917,64.446076,1046.3141,212.47677,35.845121,7.4070341,32.991687,32.675774,13.493874,1.678943,0,5.6674573,0,0,0.075292049,0,0.82150728,0,0,4.9906525,388.346,502.712,169.103,16.379,10.152,149.931,539.076,146.048,0,3.575,8.22,0.309,4.579,1.434,196.427,3508.999
1987,5.753,1.2940086,330.42749,7.4616728,64.326514,1059.488,215.01235,36.342696,7.48424,33.498757,33.110161,11.996986,1.7558675,0,5.9049208,0,0,0.17780496,0,1.5479209,0,0,4.7302994,387.277,453.238,250.222,16.667,10.807,115.608,647.608,162.883,0,3.773,9.656,0.329,5.109,1.504,198.259,3509.425
1988,5.964,1.3167248,333.82999,7.2025077,64.206953,1072.6618,217.54792,36.840272,7.5614458,34.005828,33.472458,11.997224,1.8349176,0,6.1431847,0,0,0.18118326,0,0.86222749,0,0,4.9936804,303.816,507.99,245.07,16.593,11.493,135.667,635.816,180.113,0,4.458,11.362,0.349,5.696,1.728,200.146,3509.774
1989,6.089,1.3236436,337.23249,7.3310397,64.087391,1085.8357,220.0835,37.337848,7.6386517,34.512898,33.748114,11.997462,1.9160924,0,6.3822492,0,0,0.18829422,0.94505787,0.87579234,0,0,5.519051,301.477,385.52,204.109,15.725,12.26,118.146,564.767,186.15,0,6.174,11.605,0.369,5.482,1.73,202.087,3510.061
1990,6.144,1.3194833,340.63499,7.5856812,63.96783,1099.0096,222.61908,37.835424,7.7158575,35.019969,33.922575,11.997683,2.0735678,0,6.6218233,0,0,0.18594167,1.0101542,0.88920979,0,0,5.5207695,291.464,405.617,203.131,14.022,12.363,143.171,694.142,195.69,0,11.322,11.702,0.389,5.119,1.73,204.082,3510.299
1991,6.235,1.3809799,336.59218,7.4023631,62.955167,1095.9087,221.41947,37.868111,7.7247518,35.072322,34.026024,11.997905,2.3729101,0,6.8621776,0,0,0.19092079,2.1776448,0.90261206,0.004710024,0,5.7843959,190.405,309.884,198.928,13.243,12.135,70.607,573.576,204.801,0,16.556,11.426,0.409,4.094,1.735,206.133,3510.501
1992,6.118,1.3035304,332.54937,7.7989323,61.942504,1092.8078,220.21986,37.900799,7.733646,35.124675,34.113528,11.998111,2.3731469,0,7.102985,0,0,0.28889991,4.2079892,1.6286536,0.004710028,0,5.7861962,203.23,303.369,121.343,10.324,12.018,91.022,554.986,185.994,0,20.911,9.343,0.429,2.74,1.715,208.24,3510.656
1993,6.124,1.2981006,328.50656,7.3131034,60.929841,1089.707,219.02026,37.933487,7.7425403,35.177028,34.207861,11.998354,2.3733837,0,7.3453102,0,0,0.3768163,8.4161579,2.3685965,0.18499007,0,6.3118123,144.94,228.999,67.857,8.322,11.681,85.436,372.232,188.092,23.101,22.5,10.23,0.509,3.344,1.7,210.402,3510.801
1994,6.242,1.2895956,324.46375,7.5072841,59.917178,1086.6061,217.82065,37.966174,7.7514345,35.229381,34.331799,11.998587,2.3736205,0,7.588207,0,0,1.8251048,21.399077,3.8347584,0.1819901,0,5.0042369,127.137,232.722,61.065,6.105,11.011,77.289,244.236,179.101,33.844,25.599,9.105,0.589,4.75,1.68,212.619,3510.907
1995,6.372,1.2750104,320.42094,7.6191035,58.904515,1083.5052,216.62104,37.998862,7.7603288,35.281735,34.508115,10.501674,2.3738573,0,10.211528,0,0,2.9802177,29.726101,6.0409628,0.099994794,0,6.0534232,119.235,194.71,22.978,4.784,9.083,85.021,201.637,243.238,41.961,24.275,10.035,0.669,3.991,1.3,200.199,3511.005
1996,6.51,1.2511025,316.37814,7.6520638,57.891852,1080.4043,215.42143,38.03155,7.769223,35.334088,34.960533,11.999071,2.3740941,0,10.248182,0,0,3.4188812,40.584859,6.1499876,0.43697783,0,6.0553054,115.437,178.907,27.962,2.943,7.019,70.403,89.184,211.181,51.431,26.411,10.743,0.729,2.691,0.85,201.834,3511.082
1997,6.619,1.2181397,312.33533,7.9097526,56.879189,1077.3034,214.22182,38.064237,7.7781173,35.386441,35.833672,11.999322,2.3743309,0,10.284399,0,0,5.354049,50.643567,6.2587493,0.40797848,0,4.4857403,95.388,160.981,18.663,1.886,5.429,74.423,62.53,208.614,46.639,22.493,9.909,0.789,2.594,0.7,207.696,3511.082
1998,6.588,1.2148431,308.29252,7.8957263,55.866526,1074.2026,213.02222,38.096925,7.7870115,35.438794,37.03165,11.999575,2.3745677,0,10.320704,0.087305408,0,7.2031812,59.652126,6.3676829,0.92795208,0,4.7490393,92.401,152.715,14.831,1.199,4.223,84.361,29.412,249.912,58.131,27.683,9.837,0.607,2.491,0.71,206.946,3511.082
1999,6.569,1.1827892,304.24971,7.5269849,54.853863,1071.1017,211.82261,38.129612,7.7959058,35.491147,38.458587,10.502692,2.3748045,0,10.357655,0.78573737,0,8.1531677,67.043997,6.4775249,1.35393,0,6.3219597,94.931,145.169,14.362,0.784,3.32,69.242,24.668,230.91,55.817,28.047,9.806,0.467,2.39,0.631,195.938,3511.082
2000,6.735,1.1488,300.2069,7.4566,53.8412,1068.0008,210.623,38.1623,7.8048,35.5435,40.0186,12.0001,2.3749,0.4624,10.3949,4,0,8.5381,75.0393,6.234,1.9509,17.9257,5.5382,99.227,140.712,17.777,0.567,2.609,74.132,18.584,229.638,55.602,26.296,8.834,0.328,2.295,0.562,186.206,3511.082
2001,6.8959,1.132,303.4092,7.503,54.4191,1066.7448,211.5938,38.2888,7.8945,35.7143,40.3916,11.925,2.4345,0.4651,10.4328,5.3987,0.6471,9.0301,84.0409,7.4947,1.6449,19.7183,5.699,81.839,117.202,12.051,0.45,2.069,65.195,13.253,240.392,53.81,28.001,8.669,0.282,2.209,0.5,181.525,3511.082
2002,6.949,1.2317,306.5788,7.5487,54.9961,1065.4691,212.5632,38.4153,7.9842,35.8845,40.7646,11.8481,2.4915,0.4058,10.4708,6.7975,1.294,9.8852,94.7161,8.7389,2.508,21.5109,5.8596,81.408,100.258,6.019,0.423,1.609,69.565,13.487,251.146,52.018,22.43,8.524,0.235,2.131,0.445,181.887,3511.082
2003,7.286,1.2257,309.7164,7.5942,55.5716,1064.1741,213.5311,38.5418,8.0734,36.0543,41.1378,11.7693,2.5463,0.3939,10.5083,8.196,1.9411,12.0788,101.4157,9.9776,3.341,23.3035,6.0201,90.865,107.745,2.604,0.37,1.288,69.381,8.444,261.9,50.225,23.232,7.77,0.189,2.057,0.396,177.539,3511.082
2004,7.6719,1.2429,312.824,7.6394,56.1461,1062.8596,214.4977,38.6684,8.1623,36.2232,41.5107,11.6885,2.599,0.4062,10.5454,9.5947,2.5882,12.5073,113.9297,11.2136,4.269,25.096,6.1805,78.182,87.647,5.237,0.378,1.046,67.383,10.874,272.654,48.433,23.348,7.653,0.189,1.987,0.353,174.26,3511.082
2005,7.971,1.1955,315.9027,7.6841,56.7195,1061.5255,215.4628,38.7948,8.2512,36.3917,41.8837,11.6059,2.6494,0.4358,10.8116,10.9935,3.2351,13.7591,120.9334,12.4483,4.8901,26.8885,6.3407,49.49,51.552,0.854,0.227,0.785,65,10.874,283.408,46.641,26.458,7.518,0.189,1.92,0.314,168.841,3511.082
2006,8.1427,1.1676,320.0614,7.715,56.545,1055.3681,215.8001,38.883,8.3258,36.4361,42.2406,12.2669,3.1051,0.4427,10.5529,12.3831,3.8803,16.2358,121.0746,14.293,5.6938,31.7215,6.4709,48.471,49.808,1.119,0.136,0.588,58.5,10.874,296.002,48.231,34.767,6.992,0.049,1.834,0.279,167.857,3511.082
2007,8.3136,1.14,324.2127,7.7459,56.3678,1049.2141,216.1376,38.97,8.4003,36.4792,42.5977,12.9284,3.5603,0.4492,10.2947,13.7731,4.5246,18.7259,129.6223,16.1321,6.5045,36.5545,6.6013,47.083,46.366,0.911,0.082,0.441,52,10.874,308.596,49.821,39.869,6.502,0.049,1.752,0.249,167.857,3511.082
2008,8.4828667,1.1121667,328.34943,7.7766333,56.184533,1043.0664,216.4749,39.054433,8.4745333,36.520033,42.9544,13.5912,4.0149667,0.45503333,10.037233,15.162767,5.1677,21.2435,138.76247,17.9599,7.3294667,41.387467,6.6085333,45.74,43.216,0.806,0.049,0.331,45.5,10.874,321.19,51.412,39.099,6.047,0.049,1.675,0.221,167.857,3511.082
2009,8.6521333,1.0843333,332.48617,7.8073667,56.001267,1036.9188,216.8122,39.138867,8.5487667,36.560867,43.3111,14.254,4.4696333,0.46086667,9.7797667,16.552433,5.8108,23.7611,147.90263,19.7877,8.1544333,46.220433,6.6157667,44.442,40.334,0.754,0.029,0.248,39,10.874,333.784,53.002,38.069,5.624,0.049,1.601,0.197,167.857,3511.082
2010,8.8214,1.0565,336.6229,7.8381,55.818,1030.7711,217.1495,39.2233,8.623,36.6017,43.6678,14.9168,4.9243,0.4667,9.5223,17.9421,6.4539,26.2787,157.0428,21.6155,8.9794,51.0534,6.623,42.976,36.906,0.377,0.018,0.186,32.5,7.266,346.378,54.593,36.801,5.23,0,1.521,0.175,167.857,3511.082
2011,8.86803,1.04813,328.6374,7.79063,54.65749,1025.9587,216.7636,38.96192,8.5989,36.61719,44.07346,14.6468,4.9717,0.43848,8.68531,22.21208,6.53107,32.58573,158.72642,25.89136,8.24224,49.18021,6.18511,41.557,33.769,0.189,0.011,0.14,26,7.266,344.714,54.867,35.314,4.864,0,1.445,0.156,167.857,3511.082
2012,8.91466,1.03976,320.6519,7.74316,53.49698,1021.1462,216.3777,38.70054,8.5748,36.63268,44.47912,14.3768,5.0191,0.41026,7.84832,26.48206,6.60824,38.89276,160.41004,30.16722,7.50508,47.30702,5.74722,40.186,30.898,0.094,0.006,0.105,19.5,7.266,343.051,55.141,33.625,4.524,0,1.373,0.139,167.857,3511.082
2013,8.96129,1.03139,312.6664,7.69569,52.33647,1016.3338,215.9918,38.43916,8.5507,36.64817,44.88478,14.1068,5.0665,0.38204,7.01133,30.75204,6.68541,45.19979,162.09366,34.44308,6.76792,45.43383,5.30933,38.86,28.272,0.047,0.004,0.079,13,7.266,341.387,55.414,31.75,4.207,0,1.304,0.124,167.857,3511.082
2014,9.00792,1.02302,304.6809,7.64822,51.17596,1011.5213,215.6059,38.17778,8.5266,36.66366,45.29044,13.8368,5.1139,0.35382,6.17434,35.02202,6.76258,51.50682,163.77728,38.71894,6.03076,43.56064,4.87144,37.578,25.869,0.024,0.002,0.059,6.5,7.266,339.724,55.688,29.705,3.913,0,1.239,0.11,167.857,3511.082
2015,9.05455,1.01465,296.6954,7.60075,50.01545,1006.7089,215.22,37.9164,8.5025,36.67915,45.6961,13.5668,5.1613,0.3256,5.33735,39.292,6.83975,57.81385,165.4609,42.9948,5.2936,41.68745,4.43355,36.338,23.67,0.012,0.001,0.044,0,0,338.06,55.962,27.502,3.639,0,1.177,0.098,155.925,3511.082
2016,9.10118,1.00628,288.7099,7.55328,48.85494,1001.8965,214.8341,37.65502,8.4784,36.69464,46.10176,13.2968,5.2087,0.29738,4.50036,43.56198,6.91692,64.12088,167.14452,47.27066,4.55644,39.81426,3.99566,35.138,21.658,0.006,0.001,0.033,0,0,336.397,56.236,25.476,3.384,0,1.118,0.087,155.925,3511.082
2017,9.14781,0.99791,280.7244,7.50581,47.69443,997.08402,214.4482,37.39364,8.4543,36.71013,46.50742,13.0268,5.2561,0.26916,3.66337,47.83196,6.99409,70.42791,168.82814,51.54652,3.81928,37.94107,3.55777,33.979,19.817,0.003,0,0.025,0,0,334.733,56.51,23.611,3.147,0,1.062,0.078,155.925,3511.082
2018,9.19444,0.98954,272.7389,7.45834,46.53392,992.27158,214.0623,37.13226,8.4302,36.72562,46.91308,12.7568,5.3035,0.24094,2.82638,52.10194,7.07126,76.73494,170.51176,55.82238,3.08212,36.06788,3.11988,32.858,18.133,0.001,0,0.019,0,0,333.07,56.784,21.896,2.927,0,1.009,0.069,155.925,3511.082
2019,9.24107,0.98117,264.7534,7.41087,45.37341,987.45914,213.6764,36.87088,8.4061,36.74111,47.31874,12.4868,5.3509,0.21272,1.98939,56.37192,7.14843,83.04197,172.19538,60.09824,2.34496,34.19469,2.68199,31.773,16.591,0.001,0,0.014,0,0,331.406,57.058,20.318,2.722,0,0.959,0.061,155.925,3511.082
2020,9.2877,0.9728,256.7679,7.3634,44.2129,982.6467,213.2905,36.6095,8.382,36.7566,47.7244,12.2168,5.3983,0.1845,1.1524,60.6419,7.2256,89.349,173.879,64.3741,1.6078,32.3215,2.2441,30.725,15.181,0,0,0.01,0,0,329.743,57.332,18.867,2.531,0,0.911,0.055,155.925,3511.082
2021,9.07462,0.95441,254.65433,7.35756,42.75221,976.97887,212.02164,36.10504,8.23806,36.62955,48.0643,11.66461,5.04704,0.17723,1.1063,61.78125,7.31559,91.30401,175.90966,65.49222,1.52656,29.40678,2.21491,29.711,13.891,0,0,0.008,0,0,313.814,56.425,17.531,2.354,0,0.865,0.049,155.925,3511.082
2022,8.86154,0.93602,252.54076,7.35172,41.29152,971.31104,210.75278,35.60058,8.09412,36.5025,48.4042,11.11242,4.69578,0.16996,1.0602,62.9206,7.40558,93.25902,177.94032,66.61034,1.44532,26.49206,2.18572,28.73,12.71,0,0,0.006,0,0,297.886,55.519,16.302,2.189,0,0.822,0.043,155.925,3511.082
2023,8.64846,0.91763,250.42719,7.34588,39.83083,965.64321,209.48392,35.09612,7.95018,36.37545,48.7441,10.56023,4.34452,0.16269,1.0141,64.05995,7.49557,95.21403,179.97098,67.72846,1.36408,23.57734,2.15653,27.782,11.63,0,0,0.004,0,0,281.957,54.612,15.172,2.036,0,0.781,0.039,155.925,3511.082
2024,8.43538,0.89924,248.31362,7.34004,38.37014,959.97538,208.21506,34.59166,7.80624,36.2484,49.084,10.00804,3.99326,0.15542,0.968,65.1993,7.58556,97.16904,182.00164,68.84658,1.28284,20.66262,2.12734,26.865,10.641,0,0,0.003,0,0,266.029,53.705,14.132,1.894,0,0.742,0.034,155.925,3511.082
2025,8.2223,0.88085,246.20005,7.3342,36.90945,954.30755,206.9462,34.0872,7.6623,36.12135,49.4239,9.45585,3.642,0.14815,0.9219,66.33865,7.67555,99.12405,184.0323,69.9647,1.2016,17.7479,2.09815,25.979,9.737,0,0,0.002,0,0,250.101,52.798,13.175,1.761,0,0.705,0.031,155.925,3511.082
2026,8.00922,0.86246,244.08648,7.32836,35.44876,948.63972,205.67734,33.58274,7.51836,35.9943,49.7638,8.90366,3.29074,0.14088,0.8758,67.478,7.76554,101.07906,186.06296,71.08282,1.12036,14.83318,2.06896,25.122,8.909,0,0,0.002,0,0,234.172,51.892,12.295,1.638,0,0.669,0.027,155.925,3511.082
2027,7.79614,0.84407,241.97291,7.32252,33.98807,942.97189,204.40848,33.07828,7.37442,35.86725,50.1037,8.35147,2.93948,0.13361,0.8297,68.61735,7.85553,103.03407,188.09362,72.20094,1.03912,11.91846,2.03977,24.293,8.152,0,0,0.001,0,0,218.244,50.985,11.485,1.523,0,0.636,0.024,155.925,3511.082
2028,7.58306,0.82568,239.85934,7.31668,32.52738,937.30406,203.13962,32.57382,7.23048,35.7402,50.4436,7.79928,2.58822,0.12634,0.7836,69.7567,7.94552,104.98908,190.12428,73.31906,0.95788,9.00374,2.01058,23.491,7.459,0,0,0.001,0,0,202.315,50.078,10.74,1.417,0,0.604,0.022,155.925,3511.082
2029,7.36998,0.80729,237.74577,7.31084,31.06669,931.63623,201.87076,32.06936,7.08654,35.61315,50.7835,7.24709,2.23696,0.11907,0.7375,70.89605,8.03551,106.94409,192.15494,74.43718,0.87664,6.08902,1.98139,22.716,6.825,0,0,0.001,0,0,186.387,49.172,10.055,1.317,0,0.574,0.019,155.925,3511.082
2030,7.1569,0.7889,235.6322,7.305,29.606,925.9684,200.6019,31.5649,6.9426,35.4861,51.1234,6.6949,1.8857,0.1118,0.6914,72.0354,8.1255,108.8991,194.1856,75.5553,0.7954,3.1743,1.9522,21.966,6.245,0,0,0.001,0,0,170.458,48.265,9.424,1.225,0,0.545,0.017,155.925,3511.082
2031,6.8947,0.75891,234.57183,7.29221,28.63446,921.1656,199.76692,31.40904,6.81693,35.13889,51.34308,6.53063,1.80589,0.1119,0.66362,72.90303,8.24943,110.50533,196.04996,76.3722,0.80448,2.85687,1.91374,21.241,5.714,0,0,0,0,0,158.161,46.405,8.826,1.139,0,0.518,0.015,155.925,3511.082
2032,6.6325,0.72892,233.51146,7.27942,27.66292,916.3628,198.93194,31.25318,6.69126,34.79168,51.56276,6.36636,1.72608,0.112,0.63584,73.77066,8.37336,112.11156,197.91432,77.1891,0.81356,2.53944,1.87528,20.54,5.228,0,0,0,0,0,145.863,44.545,8.259,1.06,0,0.492,0.013,155.925,3511.082
2033,6.3703,0.69893,232.45109,7.26663,26.69138,911.56,198.09696,31.09732,6.56559,34.44447,51.78244,6.20209,1.64627,0.1121,0.60806,74.63829,8.49729,113.71779,199.77868,78.006,0.82264,2.22201,1.83682,19.862,4.784,0,0,0,0,0,133.566,42.685,7.72,0.985,0,0.467,0.012,155.925,3511.082
2034,6.1081,0.66894,231.39072,7.25384,25.71984,906.7572,197.26198,30.94146,6.43992,34.09726,52.00212,6.03782,1.56646,0.1122,0.58028,75.50592,8.62122,115.32402,201.64304,78.8229,0.83172,1.90458,1.79836,19.207,4.377,0,0,0,0,0,121.269,40.825,7.207,0.916,0,0.444,0.011,155.925,3511.082
